country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Ireland,IE,2021-W45,national,IE,Ireland,28699,198079,5006324,3956.5757230255176,14.48866361401259,TESSy
Ireland,IE,2021-W46,national,IE,Ireland,31612,209391,5006324,4182.529936136774,15.09711496673687,TESSy
Ireland,IE,2021-W47,national,IE,Ireland,30855,222326,5006324,4440.903145701317,13.878268848447775,TESSy
Ireland,IE,2021-W48,national,IE,Ireland,33449,229704,5006324,4588.276747569674,14.5617838609689,TESSy
Ireland,IE,2021-W49,national,IE,Ireland,31918,216818,5006324,4330.882300066875,14.721102491490559,TESSy
Ireland,IE,2021-W50,national,IE,Ireland,34120,226813,5006324,4530.529785926759,15.043229444520376,TESSy
Ireland,IE,2021-W51,national,IE,Ireland,39470,236515,5006324,4724.3246741521325,16.68815931336279,TESSy
Ireland,IE,2021-W52,national,IE,Ireland,81003,272039,5006324,5433.907194180801,29.77624531776694,TESSy
Ireland,IE,2022-W01,national,IE,Ireland,95449,309004,5006324,6172.273308719132,30.88924415217926,TESSy
Ireland,IE,2022-W02,national,IE,Ireland,91454,243668,5006324,4867.2039604308475,37.53221596598651,TESSy
Ireland,IE,2022-W03,national,IE,Ireland,102357,135767,5006324,2711.909976262024,75.39166365906296,TESSy
Ireland,IE,2022-W04,national,IE,Ireland,121340,118130,5006324,2359.6155582419356,NA,TESSy
Ireland,IE,2022-W05,national,IE,Ireland,38909,124845,5006324,2493.7459101728136,31.165845648604268,TESSy
Ireland,IE,2022-W06,national,IE,Ireland,34986,117313,5006324,2343.296198967546,29.82278178888955,TESSy
Ireland,IE,2022-W07,national,IE,Ireland,30858,112895,5006324,2255.0478155229266,27.333362859294034,TESSy
Ireland,IE,2022-W08,national,IE,Ireland,23697,87398,5006324,1745.7519729046703,27.11389276642486,TESSy
Ireland,IE,2022-W09,national,IE,Ireland,22184,76783,5006324,1533.7201507533273,28.891811989633123,TESSy
Ireland,IE,2022-W10,national,IE,Ireland,31275,93573,5006324,1869.0959674204069,33.42310281812061,TESSy
Ireland,IE,2022-W11,national,IE,Ireland,36401,90443,5006324,1806.5750438844948,40.247448669327646,TESSy
Ireland,IE,2022-W12,national,IE,Ireland,52883,122952,5006324,2455.9337350119567,43.01109376016657,TESSy
Ireland,IE,2022-W13,national,IE,Ireland,31454,92242,5006324,1842.5095938656787,34.099434097265885,TESSy
Ireland,IE,2022-W14,national,IE,Ireland,18651,70408,5006324,1406.3812090467975,26.489887512782637,TESSy
Ireland,IE,2022-W15,national,IE,Ireland,11700,54165,5006324,1081.9315729465372,21.60066463583495,TESSy
Ireland,IE,2022-W16,national,IE,Ireland,8040,46422,5006324,927.2671924549828,17.319374434535348,TESSy
Ireland,IE,2022-W17,national,IE,Ireland,6050,41510,5006324,829.1512894491048,14.57480125271019,TESSy
Ireland,IE,2022-W18,national,IE,Ireland,5587,42494,5006324,848.8064296278068,13.147738504259426,TESSy
Ireland,IE,2022-W19,national,IE,Ireland,4428,39446,5006324,787.9234344401201,11.225472798255844,TESSy
Ireland,IE,2022-W20,national,IE,Ireland,4066,37287,5006324,744.7979795155088,10.904604822055944,TESSy
Ireland,IE,2022-W21,national,IE,Ireland,3896,34332,5006324,685.7726347715409,11.348013515087965,TESSy
Ireland,IE,2022-W22,national,IE,Ireland,5159,32123,5006324,641.6484430492313,16.06014382218348,TESSy
Ireland,IE,2022-W23,national,IE,Ireland,6839,33134,5006324,661.8429010986904,20.64042977002475,TESSy
Ireland,IE,2022-W24,national,IE,Ireland,10518,38005,5006324,759.139839930456,27.67530588080516,TESSy
Ireland,IE,2022-W25,national,IE,Ireland,12770,39823,5006324,795.453909894765,32.06689601486578,TESSy
Ireland,IE,2022-W26,national,IE,Ireland,14374,41613,5006324,831.2086872523631,34.54209021219331,TESSy
Ireland,IE,2022-W27,national,IE,Ireland,14176,42541,5006324,849.7452422176432,33.323147081638886,TESSy
Ireland,IE,2022-W28,national,IE,Ireland,11918,36005,5006324,719.1903680225251,33.10095820024996,TESSy
Ireland,IE,2022-W29,national,IE,Ireland,5744,28282,5006324,564.9254822500501,20.30973764231667,TESSy
Ireland,IE,2022-W30,national,IE,Ireland,4233,25290,5006324,505.1610722757856,16.737841043890867,TESSy
Ireland,IE,2022-W31,national,IE,Ireland,2853,21285,5006324,425.162254780154,13.403805496828753,TESSy
Ireland,IE,2022-W32,national,IE,Ireland,2903,21124,5006324,421.9463222915656,13.742662374550275,TESSy
Ireland,IE,2022-W33,national,IE,Ireland,1892,19591,5006324,391.3250520741366,9.65749578888265,TESSy
Ireland,IE,2022-W34,national,IE,Ireland,1836,19006,5006324,379.6398315410668,9.66010733452594,TESSy
Ireland,IE,2022-W35,national,IE,Ireland,1951,17655,5006324,352.6539632672596,11.050693854432172,TESSy
Ireland,IE,2022-W36,national,IE,Ireland,1650,17300,5006324,345.5629320036019,9.53757225433526,TESSy
Ireland,IE,2022-W37,national,IE,Ireland,1560,17230,5006324,344.16470048682424,9.053975623911782,TESSy
Ireland,IE,2022-W38,national,IE,Ireland,1884,17493,5006324,349.4180560427172,10.770022294632138,TESSy
Ireland,IE,2022-W39,national,IE,Ireland,2161,16565,5006324,330.88150107743724,13.045578025958346,TESSy
Ireland,IE,2022-W40,national,IE,Ireland,2103,17209,5006324,343.745231031791,12.220349816956244,TESSy
Ireland,IE,2022-W41,national,IE,Ireland,2201,16318,5006324,325.9477412968078,13.488172570167913,TESSy
Ireland,IE,2022-W42,national,IE,Ireland,2257,16450,5006324,328.5844064427312,13.720364741641337,TESSy
Ireland,IE,2022-W43,national,IE,Ireland,1721,15976,5006324,319.1163816005516,10.77240861291938,TESSy
Ireland,IE,2022-W44,national,IE,Ireland,1601,14815,5006324,295.9257131579978,10.806614917313533,TESSy
Ireland,IE,2022-W45,national,IE,Ireland,1715,15198,5006324,303.5760370283665,11.28437952362153,TESSy
Italy,IT,2020-W01,national,IT,Italy,NA,0,59236213,0,NA,Survey
Italy,IT,2020-W02,national,IT,Italy,NA,0,59236213,0,NA,Survey
Italy,IT,2020-W03,national,IT,Italy,NA,0,59236213,0,NA,Survey
Italy,IT,2020-W04,national,IT,Italy,NA,0,59236213,0,NA,Survey
Italy,IT,2020-W05,national,IT,Italy,2,0,59236213,0,NA,Survey
Italy,IT,2020-W06,national,IT,Italy,1,0,59236213,0,NA,Survey
Italy,IT,2020-W07,national,IT,Italy,NA,0,59236213,0,NA,Survey
Italy,IT,2020-W08,national,IT,Italy,175,0,59236213,0,NA,Survey
Italy,IT,2020-W09,national,IT,Italy,1978,20457,59236213,34.53461820727804,9.669061934790047,TESSy
Italy,IT,2020-W10,national,IT,Italy,8283,29132,59236213,49.17937613601328,28.432651379925854,TESSy
Italy,IT,2020-W11,national,IT,Italy,21095,74304,59236213,125.43678307051803,28.390127045650303,TESSy
Italy,IT,2020-W12,national,IT,Italy,36644,131459,59236213,221.9233697468135,27.874850713910803,TESSy
Italy,IT,2020-W13,national,IT,Italy,36856,198678,59236213,335.3995637769754,18.55061959552643,TESSy
Italy,IT,2020-W14,national,IT,Italy,30963,237431,59236213,400.82069392248286,13.040841339168011,TESSy
Italy,IT,2020-W15,national,IT,Italy,28196,318732,59236213,538.0695082584027,8.84630347752971,TESSy
Italy,IT,2020-W16,national,IT,Italy,20725,346348,59236213,584.689639089521,5.9838659383048265,TESSy
Italy,IT,2020-W17,national,IT,Italy,16924,401118,59236213,677.1499724332479,4.219207315553029,TESSy
Italy,IT,2020-W18,national,IT,Italy,11429,396113,59236213,668.700748982721,2.8852877840414224,TESSy
Italy,IT,2020-W19,national,IT,Italy,8269,412140,59236213,695.7568337462761,2.0063570631338865,TESSy
Italy,IT,2020-W20,national,IT,Italy,5276,439048,59236213,741.1817497516257,1.201690931287695,TESSy
Italy,IT,2020-W21,national,IT,Italy,3860,442052,59236213,746.2529719784754,0.8732004379575253,TESSy
Italy,IT,2020-W22,national,IT,Italy,2853,92915,59236213,156.85506431682253,3.070548350643061,TESSy
Italy,IT,2020-W23,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W24,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W25,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W26,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W27,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W28,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W29,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W30,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W31,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W32,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W33,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W34,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W35,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W36,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W37,national,IT,Italy,NA,NA,59236213,NA,NA,NA
Italy,IT,2020-W38,national,IT,Italy,10798,614696,59236213,1037.703068560443,1.7566406809219517,TESSy
Italy,IT,2020-W39,national,IT,Italy,12490,654250,59236213,1104.4764120893415,1.9090561711883836,TESSy
Italy,IT,2020-W40,national,IT,Italy,18020,697041,59236213,1176.7143183174117,2.58521378225958,TESSy
Italy,IT,2020-W41,national,IT,Italy,37820,780608,59236213,1317.788495358405,4.84494137902763,TESSy
Italy,IT,2020-W42,national,IT,Italy,75964,975869,59236213,1647.4196282601658,7.784241532418798,TESSy
Italy,IT,2020-W43,national,IT,Italy,142421,1113420,59236213,1879.6272476094985,12.791309658529576,TESSy
Italy,IT,2020-W44,national,IT,Italy,203629,1313916,59236213,2218.0958799645077,15.497870487915513,TESSy
Italy,IT,2020-W45,national,IT,Italy,244498,1406795,59236213,2374.8901706461215,17.37978881073646,TESSy
Italy,IT,2020-W46,national,IT,Italy,243192,1503673,59236213,2538.4353993054892,16.17319723104691,TESSy
Italy,IT,2020-W47,national,IT,Italy,214439,1510190,59236213,2549.4371154347764,14.199471589667525,TESSy
Italy,IT,2020-W48,national,IT,Italy,162511,1425999,59236213,2407.309528716834,11.396291301747056,TESSy
Italy,IT,2020-W49,national,IT,Italy,130078,1317771,59236213,2224.6037234014266,9.871062574605148,TESSy
Italy,IT,2020-W50,national,IT,Italy,108100,1090062,59236213,1840.1952872983288,9.916867113980672,TESSy
Italy,IT,2020-W51,national,IT,Italy,106936,1146229,59236213,1935.0139753194553,9.329374845689648,TESSy
Italy,IT,2020-W52,national,IT,Italy,92501,917012,59236213,1548.059799163731,10.08721805167217,TESSy
Italy,IT,2020-W53,national,IT,Italy,117295,880142,59236213,1485.8174677709394,13.326826807492427,TESSy
Italy,IT,2021-W01,national,IT,Italy,122550,965114,59236213,1629.263504741601,12.697981792824475,TESSy
Italy,IT,2021-W02,national,IT,Italy,94278,1315299,59236213,2220.4306004504374,7.1677998690791975,TESSy
Italy,IT,2021-W03,national,IT,Italy,85214,1511132,59236213,2551.027358889401,5.639083812664943,TESSy
Italy,IT,2021-W04,national,IT,Italy,82888,1732691,59236213,2925.0536323110323,4.783772755788539,TESSy
Italy,IT,2021-W05,national,IT,Italy,83520,1696000,59236213,2863.11348093775,4.9245283018867925,TESSy
Italy,IT,2021-W06,national,IT,Italy,83485,1805855,59236213,3048.5659169332785,4.623017905645802,TESSy
Italy,IT,2021-W07,national,IT,Italy,89977,1890358,59236213,3191.2202084896953,4.759786241547897,TESSy
Italy,IT,2021-W08,national,IT,Italy,121711,2073948,59236213,3501.1488664881394,5.8685656535265105,TESSy
Italy,IT,2021-W09,national,IT,Italy,142902,2209958,59236213,3730.7550366192386,6.466276734670975,TESSy
Italy,IT,2021-W10,national,IT,Italy,156221,2280459,59236213,3849.7717603925826,6.850419148075015,TESSy
Italy,IT,2021-W11,national,IT,Italy,149566,2267599,59236213,3828.0620673708495,6.595786997612894,TESSy
Italy,IT,2021-W12,national,IT,Italy,144641,2202390,59236213,3717.9790679731673,6.567456263422918,TESSy
Italy,IT,2021-W13,national,IT,Italy,131741,2106750,59236213,3556.5237771023612,6.253281120208852,TESSy
Italy,IT,2021-W14,national,IT,Italy,100947,1854823,59236213,3131.2315660692216,5.44240609481336,TESSy
Italy,IT,2021-W15,national,IT,Italy,98013,2039578,59236213,3443.126926429278,4.805552913396791,TESSy
Italy,IT,2021-W16,national,IT,Italy,91493,2031573,59236213,3429.613233378035,4.503554634758387,TESSy
Italy,IT,2021-W17,national,IT,Italy,78144,1988809,59236213,3357.420907376371,3.929185758914003,TESSy
Italy,IT,2021-W18,national,IT,Italy,63847,1982198,59236213,3346.2605045329283,3.2210203017054804,TESSy
Italy,IT,2021-W19,national,IT,Italy,44496,1805643,59236213,3048.2080277481614,2.4642744994442425,TESSy
Italy,IT,2021-W20,national,IT,Italy,30570,1655819,59236213,2795.281663262302,1.8462162833014961,TESSy
Italy,IT,2021-W21,national,IT,Italy,22478,1526792,59236213,2577.463890205135,1.4722372137134594,TESSy
Italy,IT,2021-W22,national,IT,Italy,16167,1242229,59236213,2097.0770025423467,1.3014508597046117,TESSy
Italy,IT,2021-W23,national,IT,Italy,11606,1277054,59236213,2155.8670538239844,0.9088104340145365,TESSy
Italy,IT,2021-W24,national,IT,Italy,7436,1312256,59236213,2215.2935401187783,0.5666577253218884,TESSy
Italy,IT,2021-W25,national,IT,Italy,5298,1216281,59236213,2053.2727168092265,0.43559013089902743,TESSy
Italy,IT,2021-W26,national,IT,Italy,5673,1208991,59236213,2040.9660556794877,0.4692342622897937,TESSy
Italy,IT,2021-W27,national,IT,Italy,8855,1168575,59236213,1972.7375212186507,0.7577605202918084,TESSy
Italy,IT,2021-W28,national,IT,Italy,18920,1283303,59236213,2166.4163440022744,1.474320561862631,TESSy
Italy,IT,2021-W29,national,IT,Italy,31367,1435886,59236213,2424.0003323642586,2.184504898021152,TESSy
Italy,IT,2021-W30,national,IT,Italy,38489,1483506,59236213,2504.3903464929467,2.594462037902105,TESSy
Italy,IT,2021-W31,national,IT,Italy,42647,1462948,59236213,2469.6852244757783,2.9151412080265326,TESSy
Italy,IT,2021-W32,national,IT,Italy,43278,1432000,59236213,2417.4401560747983,3.0222067039106144,TESSy
Italy,IT,2021-W33,national,IT,Italy,45442,1396461,59236213,2357.444761028191,3.2540829998116667,TESSy
Italy,IT,2021-W34,national,IT,Italy,46169,1614909,59236213,2726.2191794738806,2.8589227009076055,TESSy
Italy,IT,2021-W35,national,IT,Italy,40083,1901730,59236213,3210.417924589474,2.107712451294348,TESSy
Italy,IT,2021-W36,national,IT,Italy,33101,1933833,59236213,3264.612813786729,1.7116783093472911,TESSy
Italy,IT,2021-W37,national,IT,Italy,28965,1966654,59236213,3320.019799375088,1.4728060960392626,TESSy
Italy,IT,2021-W38,national,IT,Italy,23736,1978362,59236213,3339.784736070147,1.1997804244117103,TESSy
Italy,IT,2021-W39,national,IT,Italy,20970,2002115,59236213,3379.8835182120774,1.0473923825554476,TESSy
Italy,IT,2021-W40,national,IT,Italy,18107,1930204,59236213,3258.4864937263965,0.9380873731481232,TESSy
Italy,IT,2021-W41,national,IT,Italy,18017,2393249,59236213,4040.1789358141446,0.7528259700515909,TESSy
Italy,IT,2021-W42,national,IT,Italy,25547,3324669,59236213,5612.561694313578,0.7684073211498649,TESSy
Italy,IT,2021-W43,national,IT,Italy,32326,3202869,59236213,5406.944228524534,1.0092826150554393,TESSy
Italy,IT,2021-W44,national,IT,Italy,39092,3087166,59236213,5211.6194531206775,1.2662746350536382,TESSy
Italy,IT,2021-W45,national,IT,Italy,54121,3463133,59236213,5846.310600578062,1.5627756716245087,TESSy
Italy,IT,2021-W46,national,IT,Italy,69445,3697483,59236213,6241.93008422061,1.8781695548025508,TESSy
Italy,IT,2021-W47,national,IT,Italy,86720,3836023,59236213,6475.8072903816455,2.2606746622739227,TESSy
Italy,IT,2021-W48,national,IT,Italy,105090,3999354,59236213,6751.535585166458,2.6276743694106597,TESSy
Italy,IT,2021-W49,national,IT,Italy,123964,3657401,59236213,6174.265394041985,3.3894013809259635,TESSy
Italy,IT,2021-W50,national,IT,Italy,173972,4376218,59236213,7387.7410090344565,3.9753961068667056,TESSy
Italy,IT,2021-W51,national,IT,Italy,297283,4986419,59236213,8417.855813976495,5.961853586712228,TESSy
Italy,IT,2021-W52,national,IT,Italy,827070,6192041,59236213,10453.134470294379,13.356985200840885,TESSy
Italy,IT,2022-W01,national,IT,Italy,1223511,6611935,59236213,11161.98126980197,18.5045830002866,TESSy
Italy,IT,2022-W02,national,IT,Italy,1217349,7638066,59236213,12894.25102175252,15.937921981821052,TESSy
Italy,IT,2022-W03,national,IT,Italy,1173255,7409388,59236213,12508.206761968393,15.834708615610358,TESSy
Italy,IT,2022-W04,national,IT,Italy,939912,6946828,59236213,11727.333075799428,13.530088840547082,TESSy
Italy,IT,2022-W05,national,IT,Italy,668535,6023076,59236213,10167.895101599423,11.099561088055339,TESSy
Italy,IT,2022-W06,national,IT,Italy,462610,4522069,59236213,7633.960327612435,10.230051774972916,TESSy
Italy,IT,2022-W07,national,IT,Italy,357780,3447950,59236213,5820.679319928841,10.376600588755638,TESSy
Italy,IT,2022-W08,national,IT,Italy,286150,2991358,59236213,5049.880551952232,9.565889472273128,TESSy
Italy,IT,2022-W09,national,IT,Italy,274517,2642537,59236213,4461.016101755188,10.388388128529515,TESSy
Italy,IT,2022-W10,national,IT,Italy,366133,2780213,59236213,4693.434740671217,13.169242788232413,TESSy
Italy,IT,2022-W11,national,IT,Italy,503400,3151885,59236213,5320.875255816911,15.971394895435589,TESSy
Italy,IT,2022-W12,national,IT,Italy,505549,3311639,59236213,5590.565014681138,15.265824566023047,TESSy
Italy,IT,2022-W13,national,IT,Italy,494215,3240001,59236213,5469.628856929122,15.25354467483189,TESSy
Italy,IT,2022-W14,national,IT,Italy,449259,4135788,59236213,6981.857533667791,10.862718301808506,TESSy
Italy,IT,2022-W15,national,IT,Italy,414933,2770358,59236213,4676.797958032867,14.97759495343201,TESSy
Italy,IT,2022-W16,national,IT,Italy,438550,2521554,59236213,4256.777859854073,17.39205267862596,TESSy
Italy,IT,2022-W17,national,IT,Italy,361884,2369443,59236213,3999.990681375935,15.272956555612437,TESSy
Italy,IT,2022-W18,national,IT,Italy,297272,2007367,59236213,3388.7497163263965,14.809050861152944,TESSy
Italy,IT,2022-W19,national,IT,Italy,258660,1785016,59236213,3013.386422930176,14.490626414553146,TESSy
Italy,IT,2022-W20,national,IT,Italy,187887,1579228,59236213,2665.9840661995054,11.89739543625113,TESSy
Italy,IT,2022-W21,national,IT,Italy,139363,1353911,59236213,2285.613700524711,10.293364925759521,TESSy
Italy,IT,2022-W22,national,IT,Italy,119609,1078784,59236213,1821.1562579127062,11.087390988372093,TESSy
Italy,IT,2022-W23,national,IT,Italy,152516,1160749,59236213,1959.5260081869178,13.13944702946115,TESSy
Italy,IT,2022-W24,national,IT,Italy,239085,1232380,59236213,2080.4503488431983,19.400266151673996,TESSy
Italy,IT,2022-W25,national,IT,Italy,370803,1554587,59236213,2624.386201055763,23.85218710821588,TESSy
Italy,IT,2022-W26,national,IT,Italy,554938,1988512,59236213,3356.9195248859005,27.907198950773243,TESSy
Italy,IT,2022-W27,national,IT,Italy,687969,2418223,59236213,4082.3389570835666,28.449361369898476,TESSy
Italy,IT,2022-W28,national,IT,Italy,664160,2644490,59236213,4464.313071465254,25.114861466672213,TESSy
Italy,IT,2022-W29,national,IT,Italy,509816,2354900,59236213,3975.4398209082005,21.64915707673362,TESSy
Italy,IT,2022-W30,national,IT,Italy,378018,1959866,59236213,3308.560592825203,19.287951319120797,TESSy
Italy,IT,2022-W31,national,IT,Italy,267197,1577590,59236213,2663.218865797515,16.93703687269823,TESSy
Italy,IT,2022-W32,national,IT,Italy,183810,1232988,59236213,2081.47674801561,14.90768766606001,TESSy
Italy,IT,2022-W33,national,IT,Italy,151514,965776,59236213,1630.3810643668255,15.688316959626249,TESSy
